idx,stamp,x,y,yaw_rad
464,1781699125118.0,2.335621,-1.430174,-1.848034505
465,1781699125185.0,2.335621,-1.430174,-1.848034505
466,1781699125251.0,2.335621,-1.430174,-1.848034505
467,1781699125315.0,2.335621,-1.430174,-1.848034505
468,1781699125386.0,2.335621,-1.430174,-1.848034505
469,1781699125452.0,2.335621,-1.430174,-1.848034505
470,1781699125516.0,2.335621,-1.430174,-1.848034505
471,1781699125596.0,2.335621,-1.430174,-1.848034505
472,1781699125658.0,2.335571,-1.430364,-1.842304597
473,1781699125728.0,2.335571,-1.430364,-1.842304597
474,1781699125790.0,2.333319,-1.43875,-1.833614218
475,1781699125856.0,2.33132,-1.445854,-1.861711127
476,1781699125923.0,2.33132,-1.445854,-1.861711127
477,1781699126024.0,2.330798,-1.447482,-1.872655923
478,1781699126126.0,2.330495,-1.448441,-1.873473367
479,1781699126199.0,2.330495,-1.448441,-1.873473367
480,1781699126261.0,2.330495,-1.448441,-1.873473367
481,1781699126329.0,2.330495,-1.448441,-1.873473367
482,1781699126390.0,2.330495,-1.448441,-1.873473367
483,1781699126462.0,2.330495,-1.448441,-1.873473367
484,1781699126528.0,2.330495,-1.448441,-1.873473367
485,1781699126595.0,2.330625,-1.44802,-1.87181497
486,1781699126661.0,2.329533,-1.451535,-1.878095099
487,1781699126762.0,2.326954,-1.459379,-1.90561207
488,1781699126866.0,2.320465,-1.476879,-1.950851265
489,1781699126931.0,2.320465,-1.476879,-1.950851265
490,1781699126998.0,2.319496,-1.479267,-1.956771764
491,1781699127068.0,2.319496,-1.479267,-1.956771764
492,1781699127125.0,2.314048,-1.491005,-2.012092213
493,1781699127195.0,2.313187,-1.492769,-2.024290124
494,1781699127263.0,2.313187,-1.492769,-2.024290124
495,1781699127362.0,2.310906,-1.497675,-2.028143419
496,1781699127496.0,2.310896,-1.497677,-2.027481934
497,1781699127609.0,2.310896,-1.497677,-2.027481934
498,1781699127698.0,2.30705,-1.505539,-2.032628116
499,1781699127795.0,2.30705,-1.505539,-2.032628116
500,1781699127860.0,2.300999,-1.517211,-2.070729207
501,1781699127936.0,2.300999,-1.517211,-2.070729207
502,1781699127998.0,2.291901,-1.533194,-2.108522873
503,1781699128062.0,2.290154,-1.536092,-2.114015663
504,1781699128131.0,2.284596,-1.60339,-2.1528434
505,1781699128197.0,2.284596,-1.60339,-2.1528434
506,1781699128264.0,2.277027,-1.614787,-2.161220243
507,1781699128329.0,2.277027,-1.614787,-2.161220243
508,1781699128429.0,2.251905,-1.662281,-2.150881961
509,1781699128541.0,2.251905,-1.662281,-2.150881961
510,1781699128629.0,2.237456,-1.684494,-2.143054799
511,1781699128739.0,2.225095,-1.704722,-2.121778341
512,1781699128808.0,2.213783,-1.723066,-2.133249646
513,1781699128865.0,2.213783,-1.723066,-2.133249646
514,1781699128933.0,2.204096,-1.737726,-2.185758003
515,1781699128995.0,2.189562,-1.756984,-2.207239645
516,1781699129064.0,2.189562,-1.756984,-2.207239645
517,1781699129130.0,2.177591,-1.772666,-2.229918398
518,1781699129231.0,2.171333,-1.7806,-2.246089796
519,1781699129366.0,2.159301,-1.797863,-2.286468393
520,1781699129477.0,2.144368,-1.814151,-2.342886385
521,1781699129568.0,2.124262,-1.807189,-2.394004865
522,1781699129677.0,2.118338,-1.804893,-2.409753912
523,1781699129751.0,2.102422,-1.818137,-2.480203443
524,1781699129806.0,2.084653,-1.82963,-2.551125585
525,1781699129878.0,2.084653,-1.82963,-2.551125585
526,1781699129937.0,2.06079,-1.838428,-2.634243886
527,1781699130005.0,2.06079,-1.838428,-2.634243886
528,1781699130072.0,2.053472,-1.841136,-2.681436826
529,1781699130140.0,2.052992,-1.840998,-2.689082705
530,1781699130209.0,2.052992,-1.840998,-2.689082705
531,1781699130277.0,2.052992,-1.840998,-2.689082705
532,1781699130340.0,2.052992,-1.840998,-2.689082705
533,1781699130408.0,2.052992,-1.840998,-2.689082705
534,1781699130474.0,2.041779,-1.843471,-2.702841311
535,1781699130541.0,2.041779,-1.843471,-2.702841311
536,1781699130609.0,2.038211,-1.845092,-2.735648413
537,1781699130679.0,2.030471,-1.848369,-2.758972157
538,1781699130745.0,2.030471,-1.848369,-2.758972157
539,1781699130845.0,2.013776,-1.852985,-2.81965365
540,1781699130949.0,2.009315,-1.856667,-2.862260407
541,1781699131046.0,2.009315,-1.856667,-2.862260407
542,1781699131159.0,2.007097,-1.857629,-2.862824183
543,1781699131231.0,2.006815,-1.857702,-2.862779899
544,1781699131278.0,2.006815,-1.857702,-2.862779899
545,1781699131350.0,2.006815,-1.857702,-2.862779899
546,1781699131417.0,2.006815,-1.857702,-2.862779899
547,1781699131483.0,2.006815,-1.857702,-2.862779899
548,1781699131583.0,2.006815,-1.857702,-2.862779899
549,1781699131688.0,2.006815,-1.857702,-2.862779899
550,1781699131785.0,2.005606,-1.858052,-2.878381557
551,1781699131912.0,1.999371,-1.859738,-2.893043218
552,1781699131988.0,1.987935,-1.8624,-2.936835247
553,1781699132102.0,1.982692,-1.863825,-2.967054416
554,1781699132168.0,1.977968,-1.86468,-2.974288351
555,1781699132228.0,1.976455,-1.864932,-2.976626067
556,1781699132290.0,1.976455,-1.864932,-2.976626067
557,1781699132355.0,1.977606,-1.863061,-2.977211506
558,1781699132420.0,1.977606,-1.863061,-2.977211506
559,1781699132523.0,1.977606,-1.863061,-2.977211506
560,1781699132624.0,1.977606,-1.863061,-2.977211506
561,1781699132689.0,1.977606,-1.863061,-2.977211506
562,1781699132765.0,1.97761,-1.863022,-3.003508647
563,1781699132834.0,1.97761,-1.863022,-3.003508647
564,1781699132895.0,1.957669,-1.865378,-3.069137556
565,1781699132960.0,1.953665,-1.865619,-3.129207077
566,1781699133027.0,1.953665,-1.865619,-3.129207077
567,1781699133096.0,1.953994,-1.866399,3.13010945
568,1781699133162.0,1.953994,-1.866399,3.13010945
569,1781699133238.0,1.949848,-1.866589,3.1288046410000003
570,1781699133300.0,1.949848,-1.866589,3.1288046410000003
571,1781699133366.0,1.948792,-1.866569,3.1276040940000005
572,1781699133465.0,1.948754,-1.866891,3.127267347
573,1781699133590.0,1.948538,-1.866889,3.112323644
574,1781699133667.0,1.942477,-1.866719,3.099691861
575,1781699133773.0,1.93295,-1.866161,3.0620136880000004
576,1781699133841.0,1.927025,-1.865667,3.0505487040000006
577,1781699133905.0,1.927025,-1.865667,3.0505487040000006
578,1781699134002.0,1.881861,-1.861894,2.942524661
579,1781699134109.0,1.881861,-1.861894,2.942524661
580,1781699134204.0,1.862445,-1.857117,2.8973581920000004
581,1781699134313.0,1.856546,-1.855461,2.885741822
582,1781699134406.0,1.824753,-1.847281,2.833921954
583,1781699134514.0,1.808544,-1.842027,2.8237425100000006
584,1781699134581.0,1.785248,-1.832776,2.8207239570000002
585,1781699134644.0,1.767737,-1.826993,2.826429965
586,1781699134709.0,1.767737,-1.826993,2.826429965
587,1781699134776.0,1.73172,-1.813676,2.85371769
588,1781699134850.0,1.73172,-1.813676,2.85371769
589,1781699134914.0,1.712039,-1.808096,2.882248059
590,1781699134980.0,1.688627,-1.802516,2.9308191299999997
591,1781699135046.0,1.688627,-1.802516,2.9308191299999997
592,1781699135113.0,1.667862,-1.79871,2.9734144479999998
593,1781699135178.0,1.667862,-1.79871,2.9734144479999998
594,1781699135246.0,1.648529,-1.79575,3.0020884280000004
595,1781699135318.0,1.639899,-1.794571,3.009375856
596,1781699135380.0,1.639899,-1.794571,3.009375856
597,1781699135450.0,1.61459,-1.79112,3.0006525160000006
598,1781699135515.0,1.593007,-1.788087,3.010172709
599,1781699135588.0,1.593007,-1.788087,3.010172709
600,1781699135652.0,1.593007,-1.788087,3.010172709
601,1781699135719.0,1.551075,-1.781882,3.015637905
602,1781699135784.0,1.551075,-1.781882,3.015637905
603,1781699135849.0,1.5377,-1.780132,3.0070070169999994
604,1781699135930.0,1.5377,-1.780132,3.0070070169999994
605,1781699135994.0,1.521083,-1.780161,2.998782907
606,1781699136052.0,1.490104,-1.776048,2.970010845
607,1781699136118.0,1.463424,-1.775354,2.9538706589999997
608,1781699136186.0,1.463424,-1.775354,2.9538706589999997
609,1781699136288.0,1.443246,-1.771564,2.931498103
610,1781699136422.0,1.43666,-1.770133,2.923555148
611,1781699136536.0,1.402742,-1.764171,2.887368867
612,1781699136623.0,1.385982,-1.759634,2.865662072
613,1781699136751.0,1.345214,-1.745,2.802825714
614,1781699136825.0,1.338623,-1.74263,2.7928379739999993
615,1781699136940.0,1.317998,-1.733232,2.752196732
616,1781699137005.0,1.296656,-1.724061,2.718482333
617,1781699137061.0,1.296656,-1.724061,2.718482333
618,1781699137128.0,1.277829,-1.717857,2.690375047
619,1781699137201.0,1.259288,-1.708729,2.659932855
620,1781699137262.0,1.259288,-1.708729,2.659932855
621,1781699137362.0,1.254353,-1.706127,2.652016069
622,1781699137468.0,1.227499,-1.69372,2.606400744
623,1781699137564.0,1.21386,-1.685406,2.5814065609999997
624,1781699137690.0,1.198932,-1.675581,2.545480974
625,1781699137747.0,1.182083,-1.663765,2.5142556549999995
626,1781699137801.0,1.178374,-1.66105,2.507239687
627,1781699137899.0,1.15803,-1.643021,2.4613381610000005
628,1781699138020.0,1.15803,-1.643021,2.4613381610000005
629,1781699138075.0,1.145371,-1.632517,2.4349208339999997
630,1781699138138.0,1.126471,-1.612084,2.3933741269999995
631,1781699138210.0,1.126471,-1.612084,2.3933741269999995
632,1781699138303.0,1.107811,-1.594036,2.354001532
633,1781699138406.0,1.107811,-1.594036,2.354001532
634,1781699138477.0,1.089615,-1.571396,2.304951352
635,1781699138540.0,1.089615,-1.571396,2.304951352
636,1781699138606.0,1.076099,-1.555968,2.2738425509999995
637,1781699138673.0,1.061627,-1.537102,2.234003627
638,1781699138741.0,1.061627,-1.537102,2.234003627
639,1781699138840.0,1.033336,-1.50215,2.177484743
640,1781699138946.0,1.021045,-1.485708,2.1606037150000006
641,1781699139044.0,1.01421,-1.475398,2.1508101689999997
642,1781699139154.0,0.998295,-1.451104,2.141289102
643,1781699139215.0,0.985054,-1.430308,2.127657535
644,1781699139285.0,0.985054,-1.430308,2.127657535
645,1781699139350.0,0.977443,-1.417848,2.1106205419999995
646,1781699139411.0,0.970994,-1.406936,2.0984376979999997
647,1781699139478.0,0.970994,-1.406936,2.0984376979999997
648,1781699139548.0,0.963254,-1.380844,2.0630781470000006
649,1781699139613.0,0.952569,-1.36064,2.0516178949999997
650,1781699139682.0,0.952569,-1.36064,2.0516178949999997
651,1781699139749.0,0.941404,-1.338951,2.040317203
652,1781699139814.0,0.936458,-1.3216,2.0279064610000006
653,1781699139882.0,0.936458,-1.3216,2.0279064610000006
654,1781699139982.0,0.932056,-1.306671,2.017997748
655,1781699140087.0,0.918399,-1.277729,2.0050243729999995
656,1781699140156.0,0.912323,-1.264538,1.999533209
657,1781699140218.0,0.912323,-1.264538,1.999533209
658,1781699140284.0,0.911265,-1.262215,1.998560801
659,1781699140354.0,0.897952,-1.222922,1.979878018
660,1781699140423.0,0.897952,-1.222922,1.979878018
661,1781699140519.0,0.887432,-1.198403,1.9717924130000002
662,1781699140619.0,0.883217,-1.188411,1.968253774
663,1781699140724.0,0.876546,-1.164011,1.9567151200000001
664,1781699140833.0,0.86725,-1.140925,1.94916688
665,1781699140897.0,0.867057,-1.140441,1.949012057
666,1781699140962.0,0.848392,-1.0885,1.9322429410000002
667,1781699141024.0,0.848392,-1.0885,1.9322429410000002
668,1781699141091.0,0.841984,-1.070598,1.9220915940000003
669,1781699141156.0,0.841984,-1.070598,1.9220915940000003
670,1781699141228.0,0.834514,-1.049759,1.9057353079999997
671,1781699141291.0,0.833722,-1.047464,1.9036206450000002
672,1781699141356.0,0.833722,-1.047464,1.9036206450000002
673,1781699141458.0,0.825032,-1.014685,1.8719503280000005
674,1781699141562.0,0.817825,-0.990795,1.8552000480000004
675,1781699141657.0,0.8129,-0.973568,1.844771434
676,1781699141773.0,0.806049,-0.948234,1.837350132
677,1781699141826.0,0.800726,-0.928264,1.8245497459999998
678,1781699141894.0,0.800726,-0.928264,1.8245497459999998
679,1781699141957.0,0.795764,-0.908272,1.8003901320000004
680,1781699142031.0,0.793237,-0.89712,1.7869951870000005
681,1781699142092.0,0.793237,-0.89712,1.7869951870000005
682,1781699142158.0,0.793237,-0.89712,1.7869951870000005
683,1781699142224.0,0.789498,-0.87247,1.7606329039999995
684,1781699142287.0,0.785214,-0.849054,1.741439077
685,1781699142392.0,0.780713,-0.8288,1.7274978980000002
686,1781699142493.0,0.777179,-0.80833,1.7103784950000005
687,1781699142560.0,0.775552,-0.796246,1.698728247
688,1781699142626.0,0.775552,-0.796246,1.698728247
689,1781699142725.0,0.768887,-0.746839,1.6424381009999998
690,1781699142830.0,0.768887,-0.746839,1.6424381009999998
691,1781699142893.0,0.761778,-0.707577,1.5989864489999999
692,1781699143128.0,0.761555,-0.668085,1.545261182
693,1781699143239.0,0.762311,-0.648003,1.5202317910000005
694,1781699143327.0,0.767067,-0.628492,1.4940706280000002
695,1781699143443.0,0.769895,-0.607459,1.470385545
696,1781699143527.0,0.77087,-0.598193,1.461796456
697,1781699143660.0,0.77826,-0.568824,1.4358247940000002
698,1781699143771.0,0.781061,-0.549408,1.4185501179999997
699,1781699143858.0,0.783856,-0.531972,1.4010089509999997
700,1781699143962.0,0.787589,-0.511218,1.3849774020000005
701,1781699144059.0,0.789319,-0.502181,1.3785594660000005
702,1781699144168.0,0.794175,-0.473893,1.3592782750000003
703,1781699144327.0,0.796783,-0.462248,1.3511520489999995
704,1781699144528.0,0.797666,-0.443686,1.3357417060000003
705,1781699144644.0,0.797666,-0.443686,1.3357417060000003
706,1781699144712.0,0.797666,-0.443686,1.3357417060000003
707,1781699144773.0,0.797666,-0.443686,1.3357417060000003
708,1781699144829.0,0.79783,-0.443028,1.3352981499999999
709,1781699144897.0,0.799806,-0.435357,1.3037883900000002
710,1781699144999.0,0.8023,-0.426104,1.3056319300000006
711,1781699145120.0,0.805691,-0.413566,1.299269947
712,1781699145202.0,0.810166,-0.397854,1.2859923430000002
713,1781699145318.0,0.81165,-0.382221,1.2723644470000002
714,1781699145375.0,0.818888,-0.355535,1.2510245859999998
715,1781699145442.0,0.818888,-0.355535,1.2510245859999998
716,1781699145504.0,0.818888,-0.355535,1.2510245859999998
717,1781699145569.0,0.825622,-0.335584,1.2397546520000002
718,1781699145636.0,0.828969,-0.325937,1.2349549570000002
719,1781699145737.0,0.838771,-0.302724,1.2252263689999996
720,1781699145849.0,0.847207,-0.279818,1.2096348509999997
721,1781699145915.0,0.849362,-0.270211,1.2004745670000005
722,1781699145979.0,0.849362,-0.270211,1.2004745670000005
723,1781699146040.0,0.851976,-0.261992,1.1963821650000002
724,1781699146107.0,0.851976,-0.261992,1.1963821650000002
725,1781699146171.0,0.854334,-0.256081,1.1923708189999997
726,1781699146240.0,0.854334,-0.256081,1.1923708189999997
727,1781699146309.0,0.855676,-0.252751,1.1926084370000005
728,1781699146375.0,0.855676,-0.252751,1.1926084370000005
729,1781699146443.0,0.855676,-0.252751,1.1926084370000005
730,1781699146511.0,0.85621,-0.251375,1.208765777
731,1781699146578.0,0.859706,-0.24204,1.210625727
732,1781699146644.0,0.859706,-0.24204,1.210625727
733,1781699146711.0,0.861584,-0.237015,1.2145534329999998
734,1781699146785.0,0.862747,-0.222124,1.2399509870000003
735,1781699146849.0,0.862747,-0.222124,1.2399509870000003
736,1781699146914.0,0.862509,-0.222808,1.2298960260000005
737,1781699146981.0,0.862157,-0.223801,1.2329013150000003
738,1781699147047.0,0.862157,-0.223801,1.2329013150000003
739,1781699147121.0,0.862017,-0.224188,1.2327339760000005
740,1781699147189.0,0.862017,-0.224188,1.2327339760000005
741,1781699147251.0,0.862133,-0.223843,1.2457988850000001
742,1781699147316.0,0.86455,-0.216534,1.2555318470000003
743,1781699147417.0,0.868271,-0.204681,1.2815403930000002
744,1781699147529.0,0.868937,-0.202411,1.2873826619999997
745,1781699147621.0,0.866479,-0.19694,1.3209408360000001
746,1781699147821.0,0.859695,-0.196227,1.3138471329999994
747,1781699147939.0,0.859695,-0.196227,1.3138471329999994
748,1781699147998.0,0.859621,-0.196508,1.314202506
749,1781699148062.0,0.859596,-0.196605,1.3148773340000002
750,1781699148156.0,0.859727,-0.196087,1.3362116660000005
751,1781699148279.0,0.861696,-0.187667,1.351649375
752,1781699148334.0,0.863064,-0.181183,1.3752106199999998
753,1781699148398.0,0.863064,-0.181183,1.3752106199999998
754,1781699148459.0,0.863064,-0.181183,1.3752106199999998
755,1781699148525.0,0.863064,-0.181183,1.3752106199999998
756,1781699148594.0,0.863064,-0.181183,1.3752106199999998
757,1781699148661.0,0.863064,-0.181183,1.3752106199999998
758,1781699148730.0,0.864599,-0.183686,1.3702648589999997
759,1781699148804.0,0.864534,-0.184005,1.3703786099999995
760,1781699148896.0,0.864534,-0.184005,1.3703786099999995
761,1781699149001.0,0.864915,-0.181974,1.3939560689999997
762,1781699149069.0,0.866751,-0.171351,1.413072691
763,1781699149141.0,0.866751,-0.171351,1.413072691
764,1781699149203.0,0.866751,-0.171351,1.413072691
765,1781699149265.0,0.868336,-0.159839,1.4614460229999997
766,1781699149332.0,0.868336,-0.159839,1.4614460229999997
767,1781699149434.0,0.868336,-0.159839,1.4614460229999997
768,1781699149550.0,0.870978,-0.161115,1.4501594349999998
769,1781699149615.0,0.870978,-0.161115,1.4501594349999998
770,1781699149670.0,0.870963,-0.161214,1.4498674669999998
771,1781699149742.0,0.870963,-0.161214,1.4498674669999998
772,1781699149837.0,0.870963,-0.161214,1.4498674669999998
773,1781699149959.0,0.871055,-0.160362,1.4754186659999995
774,1781699150016.0,0.871912,-0.150933,1.495207668
775,1781699150082.0,0.871912,-0.150933,1.495207668
776,1781699150142.0,0.872392,-0.143445,1.5222892479999999
777,1781699150207.0,0.872392,-0.143445,1.5222892479999999
778,1781699150282.0,0.87263,-0.136579,1.5486267900000001
779,1781699150352.0,0.87263,-0.136579,1.5486267900000001
780,1781699150409.0,0.872839,-0.134462,1.5888813930000003
781,1781699150474.0,0.872823,-0.132083,1.5745330969999998
782,1781699150576.0,0.872823,-0.132083,1.5745330969999998
783,1781699150682.0,0.872815,-0.131246,1.5736315430000003
784,1781699150777.0,0.872815,-0.131246,1.5736315430000003
785,1781699150881.0,0.872815,-0.131004,1.5881937480000001
786,1781699150950.0,0.872583,-0.123179,1.6161115280000002
787,1781699151012.0,0.872583,-0.123179,1.6161115280000002
788,1781699151078.0,0.872583,-0.123179,1.6161115280000002
789,1781699151146.0,0.869561,-0.108425,1.6836253939999999
790,1781699151218.0,0.869584,-0.108739,1.694089193
791,1781699151314.0,0.863106,-0.11002,1.6846729190000005
792,1781699151420.0,0.863106,-0.11002,1.6846729190000005
793,1781699151516.0,0.863017,-0.109292,1.683093445
794,1781699151624.0,0.863017,-0.109292,1.683093445
795,1781699151694.0,0.863017,-0.109292,1.683093445
796,1781699151753.0,0.863017,-0.109292,1.683093445
797,1781699151852.0,0.862625,-0.106202,1.7104670869999996
798,1781699151975.0,0.861207,-0.096819,1.7422904169999995
799,1781699152031.0,0.861207,-0.096819,1.7422904169999995
800,1781699152094.0,0.859342,-0.087392,1.7903872769999998
801,1781699152154.0,0.859342,-0.087392,1.7903872769999998
802,1781699152255.0,0.858642,-0.089287,1.8114726169999997
803,1781699152371.0,0.858196,-0.087473,1.8088175589999995
804,1781699152437.0,0.858196,-0.087473,1.8088175589999995
805,1781699152500.0,0.858196,-0.087473,1.8088175589999995
806,1781699152556.0,0.858196,-0.087473,1.8088175589999995
807,1781699152624.0,0.858196,-0.087473,1.8088175589999995
808,1781699152693.0,0.858196,-0.087473,1.8088175589999995
809,1781699152861.0,0.856607,-0.081432,1.841430581
810,1781699152996.0,0.848116,-0.071956,1.906687347
811,1781699153120.0,0.846901,-0.068823,1.9547822650000004
812,1781699153176.0,0.850534,-0.072243,1.9684540359999998
813,1781699153230.0,0.850534,-0.072243,1.9684540359999998
814,1781699153296.0,0.850878,-0.070793,1.9603799750000004
815,1781699153366.0,0.850512,-0.069929,1.9604188169999999
816,1781699153431.0,0.850512,-0.069929,1.9604188169999999
817,1781699153499.0,0.850512,-0.069929,1.9604188169999999
818,1781699153572.0,0.850512,-0.069929,1.9604188169999999
819,1781699153635.0,0.85039,-0.069624,1.9744242229999998
820,1781699153707.0,0.85039,-0.069624,1.9744242229999998
821,1781699153777.0,0.849643,-0.067889,1.988048548
822,1781699153837.0,0.8454,-0.058606,2.0247278160000004
823,1781699153902.0,0.839871,-0.047976,2.0907741279999996
824,1781699153973.0,0.839871,-0.047976,2.0907741279999996
825,1781699154070.0,0.831624,-0.047705,2.1263410149999995
826,1781699154175.0,0.831624,-0.047705,2.1263410149999995
827,1781699154243.0,0.831572,-0.046815,2.1210462109999995
828,1781699154306.0,0.831572,-0.046815,2.1210462109999995
829,1781699154382.0,0.831572,-0.046815,2.1210462109999995
830,1781699154446.0,0.831572,-0.046815,2.1210462109999995
831,1781699154508.0,0.831572,-0.046815,2.1210462109999995
832,1781699154577.0,0.831572,-0.046815,2.1210462109999995
833,1781699154676.0,0.83085,-0.04566,2.1441400060000007
834,1781699154792.0,0.826272,-0.038698,2.177021411
835,1781699154856.0,0.823756,-0.035239,2.211296698
836,1781699154908.0,0.823756,-0.035239,2.211296698
837,1781699155010.0,0.852798,-0.044048,2.195278847
838,1781699155130.0,0.852798,-0.044048,2.195278847
839,1781699155212.0,0.8531,-0.044216,2.195750757
840,1781699155334.0,0.8531,-0.044216,2.195750757
841,1781699155414.0,0.8531,-0.044216,2.195750757
842,1781699155537.0,0.8531,-0.044216,2.195750757
843,1781699155615.0,0.84644,-0.035681,2.264113699
844,1781699155751.0,0.843929,-0.032788,2.2957007790000006
845,1781699155873.0,0.843929,-0.032788,2.2957007790000006
846,1781699155929.0,0.845808,-0.03033,2.3001705
847,1781699155987.0,0.845808,-0.03033,2.3001705
848,1781699156054.0,0.846054,-0.030619,2.30066606
849,1781699156152.0,0.846054,-0.030619,2.30066606
850,1781699156270.0,0.846054,-0.030619,2.30066606
851,1781699156354.0,0.844571,-0.029002,2.327912093
852,1781699156475.0,0.837365,-0.021547,2.367670253
853,1781699156529.0,0.830173,-0.014915,2.425603304
854,1781699156594.0,0.830173,-0.014915,2.425603304
855,1781699156689.0,0.828235,-0.013353,2.5007260040000006
856,1781699156810.0,0.828235,-0.013353,2.5007260040000006
857,1781699156864.0,0.826334,-0.011675,2.4977546989999997
858,1781699156926.0,0.825321,-0.01093,2.4987066109999994
859,1781699156992.0,0.825321,-0.01093,2.4987066109999994
860,1781699157094.0,0.825549,-0.011103,2.498651355
861,1781699157216.0,0.825549,-0.011103,2.498651355
862,1781699157296.0,0.824976,-0.010675,2.515503225
863,1781699157401.0,0.822985,-0.009222,2.522355899
864,1781699157471.0,0.814896,-0.001369,2.612287803
865,1781699157533.0,0.814896,-0.001369,2.612287803
866,1781699157596.0,0.821845,-0.001093,2.6879484409999996
867,1781699157664.0,0.825079,0.001822,2.680847599
868,1781699157732.0,0.825079,0.001822,2.680847599
869,1781699157832.0,0.826814,0.00249,2.6791892300000004
870,1781699157951.0,0.826814,0.00249,2.6791892300000004
871,1781699158008.0,0.826964,0.002417,2.6796789089999997
872,1781699158069.0,0.826964,0.002417,2.6796789089999997
873,1781699158141.0,0.824932,0.003407,2.703927396
874,1781699158201.0,0.816014,0.007482,2.7413104609999994
875,1781699158270.0,0.816014,0.007482,2.7413104609999994
876,1781699158337.0,0.813252,0.008053,2.796764349
877,1781699158403.0,0.815379,0.006758,2.814577634
878,1781699158471.0,0.815379,0.006758,2.814577634
879,1781699158546.0,0.807617,0.0077,2.820222083
880,1781699158604.0,0.806077,0.008206,2.820944884
881,1781699158673.0,0.806077,0.008206,2.820944884
882,1781699158773.0,0.806077,0.008206,2.820944884
883,1781699158908.0,0.802954,0.009166,2.8642695309999997
884,1781699159020.0,0.794919,0.011397,2.895013705
885,1781699159083.0,0.794919,0.011397,2.895013705
886,1781699159145.0,0.78249,0.015045,2.987924025
887,1781699159217.0,0.78249,0.015045,2.987924025
888,1781699159284.0,0.779897,0.014221,3.0713223030000005
889,1781699159345.0,0.781056,0.01437,3.130569371
890,1781699159418.0,0.781056,0.01437,3.130569371
891,1781699159513.0,0.780357,0.014829,3.140946358
892,1781699159636.0,0.775916,0.016599,3.137657387
893,1781699159686.0,0.775969,0.016586,3.137416978
894,1781699159751.0,0.775969,0.016586,3.137416978
895,1781699159818.0,0.775969,0.016586,3.137416978
896,1781699159882.0,0.775969,0.016586,3.137416978
897,1781699159956.0,0.775969,0.016586,3.137416978
898,1781699160017.0,0.775557,0.016594,-3.133580289
899,1781699160083.0,0.775557,0.016594,-3.133580289
900,1781699160152.0,0.770184,0.016489,-3.104406975
901,1781699160251.0,0.759185,0.015853,-3.047098103
902,1781699160365.0,0.742393,0.015802,-2.958558677
903,1781699160433.0,0.736723,0.016358,-2.912662825
904,1781699160488.0,0.733021,0.017234,-2.839742764
905,1781699160554.0,0.733021,0.017234,-2.839742764
906,1781699160622.0,0.726935,0.015017,-2.825916907
907,1781699160689.0,0.726935,0.015017,-2.825916907
908,1781699160788.0,0.725639,0.014578,-2.827217057
909,1781699160902.0,0.727916,0.015627,-2.829594795
910,1781699160990.0,0.729728,0.016473,-2.831435122
911,1781699161098.0,0.729752,0.016482,-2.831419892
912,1781699161164.0,0.729752,0.016482,-2.831419892
913,1781699161235.0,0.729752,0.016482,-2.831419892
914,1781699161294.0,0.729752,0.016482,-2.831419892
915,1781699161359.0,0.729752,0.016482,-2.831419892
916,1781699161428.0,0.729752,0.016482,-2.831419892
917,1781699161495.0,0.729298,0.01634,-2.808113722
918,1781699161562.0,0.72482,0.014793,-2.803747634
919,1781699161629.0,0.72482,0.014793,-2.803747634
920,1781699161731.0,0.723705,0.014375,-2.806148204
921,1781699161855.0,0.723705,0.014375,-2.806148204
922,1781699161914.0,0.723705,0.014375,-2.806148204
923,1781699161971.0,0.723705,0.014375,-2.806148204
924,1781699162045.0,0.723709,0.01438,-2.806037808
925,1781699162110.0,0.723709,0.01438,-2.806037808
926,1781699162167.0,0.723709,0.01438,-2.806037808
927,1781699162233.0,0.723709,0.01438,-2.806037808
928,1781699162299.0,0.723709,0.01438,-2.806037808
929,1781699162368.0,0.723709,0.01438,-2.806037808
930,1781699162435.0,0.72212,0.013821,-2.790502695
931,1781699162503.0,0.716497,0.011703,-2.761280353
932,1781699162579.0,0.716497,0.011703,-2.761280353
933,1781699162637.0,0.716497,0.011703,-2.761280353
934,1781699162706.0,0.705202,0.007243,-2.694417387
935,1781699162771.0,0.705202,0.007243,-2.694417387
936,1781699162871.0,0.700926,0.006536,-2.697518254
937,1781699162988.0,0.69792,0.005385,-2.693626534
938,1781699163048.0,0.697575,0.005212,-2.694185476
939,1781699163112.0,0.697575,0.005212,-2.694185476
940,1781699163176.0,0.697575,0.005212,-2.694185476
941,1781699163241.0,0.697575,0.005212,-2.694185476
942,1781699163316.0,0.697575,0.005212,-2.694185476
943,1781699163408.0,0.697575,0.005212,-2.694185476
944,1781699163530.0,0.697575,0.005212,-2.694185476
945,1781699163612.0,0.695922,0.004394,-2.658379605
946,1781699163747.0,0.68359,-0.002897,-2.558248387
947,1781699163873.0,0.68359,-0.002897,-2.558248387
948,1781699163922.0,0.682539,-0.004818,-2.540187928
949,1781699163984.0,0.682153,-0.005756,-2.541295776
950,1781699164057.0,0.682365,-0.00562,-2.540538508
951,1781699164149.0,0.682365,-0.00562,-2.540538508
952,1781699164254.0,0.682365,-0.00562,-2.540538508
953,1781699164323.0,0.682365,-0.00562,-2.540538508
954,1781699164386.0,0.682365,-0.00562,-2.540538508
955,1781699164452.0,0.682365,-0.00562,-2.540538508
